sentiment,text
5,driverless cars sound awesome but the actual economic impact is going to blow your mind.
5,saw the google self driving car for the first time today! feel like i spotted a celebrity...
5,spent hours in the car today i cant wait what its like to take a ride in googles self driving car
5,google self driving cars user ok i really want one
5,two places i'd invest all my money if i could d printing and self driving cars!!!
5,i just saw the google car. awesome!
5,the driverless car is a great idea for someone like me who has an eye condition that makes me unable to drive a car.
5,self driving car now please.
5,omg i just saw a self driving car by google wow.
5,so cool! score! california becomes second state after nevada to legalize driverless cars
5,androidto the miracle aspect of google's self driving car is that a blind individual can now commute independently.
5,driverless cars will eliminate of traffic in crowded cities says mit
5,i want a driverless car so bad.
5,except trains are very capital intensive and have limited mobility. driverless cars are the best of both worlds
5,wow! driverless vehicles? even in the streets of d.c.?
5,driverless cars sound awesome but the actual economic impact is going to blow your mind.
5,self driving cars can't come soon enough.
5,innovation at its finest rt google's trillion driverless car will b commercialized sooner than u think
5,saw the audi new driver less parking technology...it is really awesome
5,i am so looking to full deployment of self driving cars by the time i am a hazard and should not be allowed to drive.
5,these are to go on the google driverless cars i hope!
5,just saw the google car! young boy about to be on the map
5,for all the shit i give google this is a genuinely cool project. self driving car
5,riding in a driverless car is on my bucket list this is so damn exciting. google
5,this is the future and it is now!! oh the places we will go!! can't wait for the driverless car. scichat
5,my dad is obsessed with this google driverless car. this is happening. artificial intelligence when you're an adult its gonna happen
5,self driving cars powered by . this google investment is awesome.
5,mandatory soon?? wow very cool google car avoids a cyclist in testing. pleasing.
5,with a push from google california legalizes driverless cars yeah baby! seen cars like this hereandamp there.
5,poll drivers love idea of driverless cars driverless selfdrivingcars autonomouscar cars
5,google has self driving cars built from the ground up. probably the most amazing thing they have done. i wish my grandparents had had one.
5,these self driving cars are dope af
5,amazon prime air almost as incredible as google's driverless car
5,driverless shared cars will be much less expensive and much safer. will obey rules. can't wait! years?
5,volvo s new suv will be super safe because it s semi autonomous. driverless controls by . autopia wired
5,excited about the self driving car project at the cloudwf. seriously watch this!
5,what a fun and exciting mental exercise to play thinking about the future of driverless cars killerapp
5,driverless cars could also end drunk driving forever and save lives.
5,self driving cars. so awesome.
5,these are to go on the google driverless cars i hope!
5,driverless cars one of the biggest and most exciting technology trends of the next yrs deloittepredicts not in the near future
5,wow! affordable self driving cars could be available within the next three years by futuretech
5,amazon prime air almost as incredible as google's driverless car
5,driverless taxis in nyc would probably be an amazing application.
5,googles self driving taxi is the true answer to pubtrans ive been dreaming of for a decade. i hope they make it really real.
5,google has created self driving car. no more driving it does it for you wasssup!
5,google 's stocks are already skyrocketing now the driverless are approved in ca !
